Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,CDS Length,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Transcript start (bp),Transcript end (bp),Gene type,Strand
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000285032,ENSG00000285032.2,ENST00000646141,ENST00000646141.2,,,,,1647,8628793,8666765,CHR_HG76_PATCH,8628793,8666765,protein_coding,-1
ENSG00000284927,ENSG00000284927.1,ENST00000644413,ENST00000644413.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000644413,ENST00000644413.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000644413,ENST00000644413.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000644413,ENST00000644413.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000647228,ENST00000647228.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000647228,ENST00000647228.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000647228,ENST00000647228.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284927,ENSG00000284927.1,ENST00000647228,ENST00000647228.1,,,,,855,8750316,8756526,CHR_HG76_PATCH,8750316,8756526,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,54832712,54832769,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000638566,ENST00000638566.2,,,54847971,54848602,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,54832712,54832769,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672747,ENST00000672747.1,,,54847971,54848602,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,54832712,54832769,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,,,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000644154,ENST00000644154.2,,,54847971,54848602,915,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,54832712,54832769,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,,,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672173,ENST00000672173.1,,,54847971,54848602,864,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832712,54848602,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000673305,ENST00000673305.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000284264,ENSG00000284264.3,ENST00000672464,ENST00000672464.1,,,,,666,54832712,54848602,CHR_HSCHR19KIR_HG2394_CTG3_1,54832770,54847234,protein_coding,1
ENSG00000278450,ENSG00000278450.1,ENST00000611283,ENST00000611283.1,,,,,414,29064823,29077352,CHR_HSCHR6_MHC_SSTO_CTG1,29064823,29077352,protein_coding,1
ENSG00000278450,ENSG00000278450.1,ENST00000611283,ENST00000611283.1,,,,,414,29064823,29077352,CHR_HSCHR6_MHC_SSTO_CTG1,29064823,29077352,protein_coding,1
ENSG00000278450,ENSG00000278450.1,ENST00000611283,ENST00000611283.1,,,,,414,29064823,29077352,CHR_HSCHR6_MHC_SSTO_CTG1,29064823,29077352,protein_coding,1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000646522,ENST00000646522.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285372,ENSG00000285372.1,ENST00000644117,ENST00000644117.1,,,,,3981,10177060,10400259,CHR_HG76_PATCH,10177060,10400259,protein_coding,-1
ENSG00000285022,ENSG00000285022.1,ENST00000644336,ENST00000644336.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644336,ENST00000644336.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644336,ENST00000644336.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644336,ENST00000644336.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644614,ENST00000644614.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644614,ENST00000644614.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644614,ENST00000644614.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000285022,ENSG00000285022.1,ENST00000644614,ENST00000644614.1,,,,,3156,11063643,11170702,CHR_HG76_PATCH,11063643,11170702,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,54769770,54769827,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000672897,ENST00000672897.1,,,54786232,54786707,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,54769770,54769827,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,,,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000283722,ENSG00000283722.3,ENST00000673185,ENST00000673185.1,,,54786232,54786707,1083,54769770,54786707,CHR_HSCHR19KIR_CA04_CTG3_1,54769770,54786707,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672993,ENST00000672993.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672993,ENST00000672993.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672993,ENST00000672993.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672023,ENST00000672023.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672023,ENST00000672023.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000288316,ENSG00000288316.1,ENST00000672023,ENST00000672023.1,,,,,597,54773339,54775455,CHR_HSCHR19KIR_7191059-2_CTG3_1,54773339,54775455,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,54803544,54803585,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,,,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000671736,ENST00000671736.1,,,54814089,54814494,1134,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000673425,ENST00000673425.1,54803544,54803585,,,1029,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000673425,ENST00000673425.1,,,,,1029,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
ENSG00000284340,ENSG00000284340.3,ENST00000673425,ENST00000673425.1,,,,,1029,54803544,54814494,CHR_HSCHR19KIR_7191059-2_CTG3_1,54803544,54814494,protein_coding,1
